"source_archive","source_entry","candidate_category","format","size_bytes","rows","columns","condition","class_name","class_role","sampling_rate_hz","confidence","evidence"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57282572","10000","600","T2/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56897076","10000","600","T2/11000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53138001","10000","600","T2/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104836262","10000","600","T2/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57276148","10000","600","T2/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57238500","10000","600","T2/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56956309","10000","600","T2/11000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53169456","10000","600","T2/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104615603","10000","600","T2/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58181595","10000","600","T2/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57602970","10000","600","T2/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57219605","10000","600","T2/6000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53181273","10000","600","T2/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104676013","10000","600","T2/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58776293","10000","600","T2/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","58326190","10000","600","T2/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57464640","10000","600","T2/6000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53165450","10000","600","T2/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","105586842","10000","600","T2/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58352445","10000","600","T2/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57962137","10000","600","T2/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57400085","10000","600","T2/6000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53350671","10000","600","T2/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104653695","10000","600","T2/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58213917","10000","600","T2/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57810048","10000","600","T2/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57241844","10000","600","T2/6000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53411319","10000","600","T2/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104876494","10000","600","T2/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58518069","10000","600","T2/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","58368501","10000","600","T2/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57495694","10000","600","T2/6000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53416516","10000","600","T2/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104714043","10000","600","T2/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58321561","10000","600","T2/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57858980","10000","600","T2/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57456325","10000","600","T2/6000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53314140","10000","600","T2/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104787124","10000","600","T2/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58192215","10000","600","T2/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57585189","10000","600","T2/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57409755","10000","600","T2/6000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53205630","10000","600","T2/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104628229","10000","600","T2/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58633722","10000","600","T2/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","58354618","10000","600","T2/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57600428","10000","600","T2/6000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53120111","10000","599","T2/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104634649","10000","600","T2/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57352945","10000","600","T2/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57145153","10000","600","T2/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56829292","10000","600","T2/6000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53181229","10000","600","T2/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104610895","10000","600","T2/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58462764","10000","600","T2/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","58638438","10000","600","T2/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57257582","10000","600","T2/6000rpm","8screws","known_healthy","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53227776","10000","600","T2/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104671671","10000","600","T2/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_X_data.csv","A_FORMAL_RAW","CSV","58075849","10000","600","T2/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57671242","10000","600","T2/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57016833","10000","600","T2/8000rpm","1screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","51367560","10000","580","T2/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","101241131","10000","580","T2/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_X_data.csv","A_FORMAL_RAW","CSV","55556102","10000","580","T2/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","55292216","10000","580","T2/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","55008762","10000","580","T2/8000rpm","2screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53254870","10000","600","T2/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104726694","10000","600","T2/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57902200","10000","600","T2/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57648467","10000","600","T2/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57028985","10000","600","T2/8000rpm","3screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53255569","10000","600","T2/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104673419","10000","600","T2/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57931838","10000","600","T2/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57719041","10000","600","T2/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57049045","10000","600","T2/8000rpm","3_14screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53127766","10000","600","T2/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104796255","10000","600","T2/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57624323","10000","600","T2/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57683489","10000","600","T2/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","57005616","10000","600","T2/8000rpm","4screws","known_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53418858","10000","600","T2/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104646027","10000","600","T2/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57514061","10000","600","T2/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57233757","10000","600","T2/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56925617","10000","600","T2/8000rpm","4_146screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53087044","10000","600","T2/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104770004","10000","600","T2/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57563288","10000","600","T2/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57334532","10000","600","T2/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/5screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56911669","10000","600","T2/8000rpm","5screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53245941","10000","600","T2/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","104730236","10000","600","T2/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_X_data.csv","A_FORMAL_RAW","CSV","57020969","10000","600","T2/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Y_data.csv","A_FORMAL_RAW","CSV","57025913","10000","600","T2/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/6screws/T2_Z_data.csv","A_FORMAL_RAW","CSV","56729929","10000","600","T2/8000rpm","6screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Current_data.csv","A_FORMAL_RAW","CSV","53261146","10000","600","T2/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
"階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/7screws/T2_Delta_T_data.csv","A_FORMAL_RAW","CSV","105406893","10000","600","T2/8000rpm","7screws","unknown_fault","10000","High","nine condition archives; ten screw configurations x five channels; preprocessing scripts state Fs=10000"
